branch_code,branch_name,asset_no,description
1462,เทียนทะเล26,130024012204,ตู้แช่ Upright Freezer 6 Step SNR-0505
1462,เทียนทะเล26,130024012205,ตู้แช่ Upright Freezer 6 Step SNR-0505
1462,เทียนทะเล26,130024012206,ตู้แช่ Upright Freezer 6 Step SNR-0505
1462,เทียนทะเล26,130024014466,ตู้แช่ฝาทึบ Chest Freezer SCF-0275
1462,เทียนทะเล26,130024014467,ตู้แช่ฝาทึบ Chest Freezer SCF-0275
1462,เทียนทะเล26,130024017106,ตู้ไอศกรีม Liebherr EFI 4453
1462,เทียนทะเล26,130024017989,ตู้แช่ Counter Chiller SCR3-1207AI
1462,เทียนทะเล26,130024023490,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1462,เทียนทะเล26,130024023491,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1462,เทียนทะเล26,130024023492,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1462,เทียนทะเล26,130024023493,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1462,เทียนทะเล26,130024023494,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1462,เทียนทะเล26,130024023495,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1462,เทียนทะเล26,130024023496,ห้อง Cold Room ขนาด 6.7*2.0*2.2 ม.
1462,เทียนทะเล26,130024023497,Door & Frame GLASS SIZE:760WX1800H
1462,เทียนทะเล26,130024023498,Door & Frame GLASS SIZE:760WX1800H
1462,เทียนทะเล26,130024023499,Door & Frame GLASS SIZE:760WX1800H
1462,เทียนทะเล26,130024023500,Door & Frame GLASS SIZE:760WX1800H
1462,เทียนทะเล26,130024023501,Door & Frame GLASS SIZE:760WX1800H
1462,เทียนทะเล26,130024023502,Door & Frame GLASS SIZE:760WX1800H
1462,เทียนทะเล26,130024023503,Door & Frame GLASS SIZE:760WX1800H
1462,เทียนทะเล26,130024023504,Door & Frame GLASS SIZE:760WX1800H
1462,เทียนทะเล26,130024023505,เครื่องทำความเย็น PATTON Unit Cooler AM23-EC2
1462,เทียนทะเล26,130024023506,เครื่องทำความเย็น PATTON Unit Cooler AM23-EC2
1462,เทียนทะเล26,130024023507,Compressor-Cold Room
1462,เทียนทะเล26,130024023507,Condensing Unit 3.0 HP PATTON Slimline MT Scroll
1462,เทียนทะเล26,130024023508,CONTROL BOX CAREL MPXzero
1462,เทียนทะเล26,130024023509,ตู้แช่ OPEN SHOWCASE SMO-1900
1462,เทียนทะเล26,130024023510,ตู้แช่ OPEN SHOWCASE SMO-1900
1462,เทียนทะเล26,130024023511,CONDENSING UNIT R-404A SCROLL 4HP
1462,เทียนทะเล26,130024023511,Compressor-ตู้แช่หน้าเปิด
1462,เทียนทะเล26,130024024004,ชั้นวางสินค้าห้อง Cold Room สาขาเทียนทะเล26
1463,จันทเขลม,130024012101,ตู้แช่น้ำแข็ง Sliding glass door SNG-0225
1463,จันทเขลม,130024012182,ตู้แช่ Upright Freezer 6 Step SNR-0505
1463,จันทเขลม,130024012183,ตู้แช่ Upright Freezer 6 Step SNR-0505
1463,จันทเขลม,130024012184,ตู้แช่ Upright Freezer 6 Step SNR-0505
1463,จันทเขลม,130024012185,ตู้แช่ Upright Freezer 6 Step SNR-0505
1463,จันทเขลม,130024012186,ตู้แช่ Upright Freezer 6 Step SNR-0505
1463,จันทเขลม,130024014458,ตู้แช่ฝาทึบ Chest Freezer SCF-0275
1463,จันทเขลม,130024014459,ตู้แช่ฝาทึบ Chest Freezer SCF-0275
1463,จันทเขลม,130024017102,ตู้ไอศกรีม Liebherr EFI 4453
1463,จันทเขลม,130024017985,ตู้แช่ Counter Chiller SCR3-1207AI
1463,จันทเขลม,130024021986,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1463,จันทเขลม,130024021987,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1463,จันทเขลม,130024021988,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1463,จันทเขลม,130024021989,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1463,จันทเขลม,130024021990,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1463,จันทเขลม,130024021991,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1463,จันทเขลม,130024021992,ห้อง Cold Room ขนาด 6.7*2.0*2.2 ม.
1463,จันทเขลม,130024021993,Door & Frame GLASS SIZE:760WX1800H
1463,จันทเขลม,130024021994,Door & Frame GLASS SIZE:760WX1800H
1463,จันทเขลม,130024021995,Door & Frame GLASS SIZE:760WX1800H
1463,จันทเขลม,130024021996,Door & Frame GLASS SIZE:760WX1800H
1463,จันทเขลม,130024021997,Door & Frame GLASS SIZE:760WX1800H
1463,จันทเขลม,130024021998,Door & Frame GLASS SIZE:760WX1800H
1463,จันทเขลม,130024021999,Door & Frame GLASS SIZE:760WX1800H
1463,จันทเขลม,130024022000,Door & Frame GLASS SIZE:760WX1800H
1463,จันทเขลม,130024022001,เครื่องทำความเย็น PATTON Unit Cooler AM23-EC2
1463,จันทเขลม,130024022002,เครื่องทำความเย็น PATTON Unit Cooler AM23-EC2
1463,จันทเขลม,130024022003,Compressor-Cold Room
1463,จันทเขลม,130024022003,Condensing Unit 3.0 HP PATTON Slimline MT Scroll
1463,จันทเขลม,130024022004,CONTROL BOX CAREL MPXzero
1463,จันทเขลม,130024022005,ตู้แช่ OPEN SHOWCASE SMO-1900
1463,จันทเขลม,130024022006,ตู้แช่ OPEN SHOWCASE SMO-1900
1463,จันทเขลม,130024022007,CONDENSING UNIT R-404A SCROLL 4HP
1463,จันทเขลม,130024022007,Compressor-ตู้แช่หน้าเปิด
1463,จันทเขลม,130024024001,ชั้นวางสินค้าห้อง Cold Room สาขาจันทเขลม
1464,หมู่บ้านเซนโทรประชาอุทิศ90,130024009659,ตู้แช่ Counter Chiller SCR3-1207AI
1464,หมู่บ้านเซนโทรประชาอุทิศ90,130024009779,ตู้แช่ Upright Freezer 6 Step SNR-0505
1464,หมู่บ้านเซนโทรประชาอุทิศ90,130024009780,ตู้แช่ Upright Freezer 6 Step SNR-0505
1464,หมู่บ้านเซนโทรประชาอุทิศ90,130024009781,ตู้แช่ Upright Freezer 6 Step SNR-0505
1464,หมู่บ้านเซนโทรประชาอุทิศ90,130024009782,ตู้แช่ Upright Freezer 6 Step SNR-0505
1464,หมู่บ้านเซนโทรประชาอุทิศ90,130024009783,ตู้แช่ Upright Freezer 6 Step SNR-0505
1464,หมู่บ้านเซนโทรประชาอุทิศ90,130024012092,ตู้แช่น้ำแข็ง Sliding glass door SNG-0225
1464,หมู่บ้านเซนโทรประชาอุทิศ90,130024012151,ตู้แช่ฝาทึบ Chest Freezer SCF-0275
1464,หมู่บ้านเซนโทรประชาอุทิศ90,130024012152,ตู้แช่ฝาทึบ Chest Freezer SCF-0275
1464,หมู่บ้านเซนโทรประชาอุทิศ90,130024017090,ตู้ไอศกรีม Liebherr EFI 4453
1464,หมู่บ้านเซนโทรประชาอุทิศ90,130024020423,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1464,หมู่บ้านเซนโทรประชาอุทิศ90,130024020424,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1464,หมู่บ้านเซนโทรประชาอุทิศ90,130024020425,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1464,หมู่บ้านเซนโทรประชาอุทิศ90,130024020426,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1464,หมู่บ้านเซนโทรประชาอุทิศ90,130024020427,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1464,หมู่บ้านเซนโทรประชาอุทิศ90,130024020428,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1464,หมู่บ้านเซนโทรประชาอุทิศ90,130024020429,ห้อง Cold Room ขนาด 6.7*2.0*2.2 ม.
1464,หมู่บ้านเซนโทรประชาอุทิศ90,130024020430,Door & Frame GLASS SIZE:760WX1800H
1464,หมู่บ้านเซนโทรประชาอุทิศ90,130024020431,Door & Frame GLASS SIZE:760WX1800H
1464,หมู่บ้านเซนโทรประชาอุทิศ90,130024020432,Door & Frame GLASS SIZE:760WX1800H
1464,หมู่บ้านเซนโทรประชาอุทิศ90,130024020433,Door & Frame GLASS SIZE:760WX1800H
1464,หมู่บ้านเซนโทรประชาอุทิศ90,130024020434,Door & Frame GLASS SIZE:760WX1800H
1464,หมู่บ้านเซนโทรประชาอุทิศ90,130024020435,Door & Frame GLASS SIZE:760WX1800H
1464,หมู่บ้านเซนโทรประชาอุทิศ90,130024020436,Door & Frame GLASS SIZE:760WX1800H
1464,หมู่บ้านเซนโทรประชาอุทิศ90,130024020437,Door & Frame GLASS SIZE:760WX1800H
1464,หมู่บ้านเซนโทรประชาอุทิศ90,130024020438,เครื่องทำความเย็น PATTON Unit Cooler AM23-EC2
1464,หมู่บ้านเซนโทรประชาอุทิศ90,130024020439,เครื่องทำความเย็น PATTON Unit Cooler AM23-EC2
1464,หมู่บ้านเซนโทรประชาอุทิศ90,130024020440,Compressor-Cold Room
1464,หมู่บ้านเซนโทรประชาอุทิศ90,130024020440,Condensing Unit 3.0 HP PATTON Slimline MT Scroll
1464,หมู่บ้านเซนโทรประชาอุทิศ90,130024020441,CONTROL BOX CAREL MPXzero
1464,หมู่บ้านเซนโทรประชาอุทิศ90,130024020442,ตู้แช่ OPEN SHOWCASE SMO-1900
1464,หมู่บ้านเซนโทรประชาอุทิศ90,130024020443,ตู้แช่ OPEN SHOWCASE SMO-1900
1464,หมู่บ้านเซนโทรประชาอุทิศ90,130024020444,CONDENSING UNIT R-404A SCROLL 4HP
1464,หมู่บ้านเซนโทรประชาอุทิศ90,130024020444,Compressor-ตู้แช่หน้าเปิด
1464,หมู่บ้านเซนโทรประชาอุทิศ90,130024021505,ชั้นวางสินค้าห้อง Cold Room สาขาหมู่บ้านเซนโทรประช
1465,ถนนเลียบคลองภาษีเจริญฝั่งใต้,130024014411,ตู้แช่ Counter Chiller SCR3-1207AI
1465,ถนนเลียบคลองภาษีเจริญฝั่งใต้,130024025740,ตู้แช่ฝาทึบ Chest Freezer SCF-0265
1465,ถนนเลียบคลองภาษีเจริญฝั่งใต้,130024025741,ตู้แช่ฝาทึบ Chest Freezer SCF-0265
1465,ถนนเลียบคลองภาษีเจริญฝั่งใต้,130024025995,ตู้แช่ Upright Freezer SNR-0505
1465,ถนนเลียบคลองภาษีเจริญฝั่งใต้,130024025996,ตู้แช่ Upright Freezer SNR-0505
1465,ถนนเลียบคลองภาษีเจริญฝั่งใต้,130024025997,ตู้แช่ Upright Freezer SNR-0505
1465,ถนนเลียบคลองภาษีเจริญฝั่งใต้,130024025998,ตู้แช่ Upright Freezer SNR-0505
1465,ถนนเลียบคลองภาษีเจริญฝั่งใต้,130024025999,ตู้แช่ Upright Freezer SNR-0505
1465,ถนนเลียบคลองภาษีเจริญฝั่งใต้,130024029439,ตู้แช่น้ำแข็ง Sliding glass door SNG-0225
1465,ถนนเลียบคลองภาษีเจริญฝั่งใต้,130024037135,ตู้ไอศกรีม Liebherr EFI 4453
1465,ถนนเลียบคลองภาษีเจริญฝั่งใต้,130025000879,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1465,ถนนเลียบคลองภาษีเจริญฝั่งใต้,130025000880,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1465,ถนนเลียบคลองภาษีเจริญฝั่งใต้,130025000881,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1465,ถนนเลียบคลองภาษีเจริญฝั่งใต้,130025000882,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1465,ถนนเลียบคลองภาษีเจริญฝั่งใต้,130025000883,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1465,ถนนเลียบคลองภาษีเจริญฝั่งใต้,130025000884,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1465,ถนนเลียบคลองภาษีเจริญฝั่งใต้,130025000885,ห้อง Cold Room ขนาด 6.7*2.0*2.2 ม.
1465,ถนนเลียบคลองภาษีเจริญฝั่งใต้,130025000886,Door & Frame set - Cold Room
1465,ถนนเลียบคลองภาษีเจริญฝั่งใต้,130025000887,Door & Frame set - Cold Room
1465,ถนนเลียบคลองภาษีเจริญฝั่งใต้,130025000888,Door & Frame set - Cold Room
1465,ถนนเลียบคลองภาษีเจริญฝั่งใต้,130025000889,Door & Frame set - Cold Room
1465,ถนนเลียบคลองภาษีเจริญฝั่งใต้,130025000890,Door & Frame set - Cold Room
1465,ถนนเลียบคลองภาษีเจริญฝั่งใต้,130025000891,Door & Frame set - Cold Room
1465,ถนนเลียบคลองภาษีเจริญฝั่งใต้,130025000892,Door & Frame set - Cold Room
1465,ถนนเลียบคลองภาษีเจริญฝั่งใต้,130025000893,Door & Frame set - Cold Room
1465,ถนนเลียบคลองภาษีเจริญฝั่งใต้,130025000894,เครื่องทำความเย็น Unit Cooler R404a
1465,ถนนเลียบคลองภาษีเจริญฝั่งใต้,130025000895,เครื่องทำความเย็น Unit Cooler R404a
1465,ถนนเลียบคลองภาษีเจริญฝั่งใต้,130025000896,CONDENSING Unit R404a
1465,ถนนเลียบคลองภาษีเจริญฝั่งใต้,130025000896,Compressor-Cold Room
1465,ถนนเลียบคลองภาษีเจริญฝั่งใต้,130025000897,"Controller ""Dixel""XLR-170"
1465,ถนนเลียบคลองภาษีเจริญฝั่งใต้,130025000898,ตู้แช่ OPEN SHOWCASE CRJ-1875
1465,ถนนเลียบคลองภาษีเจริญฝั่งใต้,130025000899,ตู้แช่ OPEN SHOWCASE CRJ-1875
1465,ถนนเลียบคลองภาษีเจริญฝั่งใต้,130025001877,ชั้นวางสินค้าห้อง Cold Room สาขาถนนเลียบคลองภาษีเจ
1467,มอ.สุราษฎร์ธานี,130024012217,ตู้แช่ Upright Freezer 6 Step SNR-0505
1467,มอ.สุราษฎร์ธานี,130024012218,ตู้แช่ Upright Freezer 6 Step SNR-0505
1467,มอ.สุราษฎร์ธานี,130024012219,ตู้แช่ Upright Freezer 6 Step SNR-0505
1467,มอ.สุราษฎร์ธานี,130024012220,ตู้แช่ Upright Freezer 6 Step SNR-0505
1467,มอ.สุราษฎร์ธานี,130024012221,ตู้แช่ Upright Freezer 6 Step SNR-0505
1467,มอ.สุราษฎร์ธานี,130024014472,ตู้แช่ฝาทึบ Chest Freezer SCF-0275
1467,มอ.สุราษฎร์ธานี,130024014473,ตู้แช่ฝาทึบ Chest Freezer SCF-0275
1467,มอ.สุราษฎร์ธานี,130024017100,ตู้ไอศกรีม Liebherr EFI 4453
1467,มอ.สุราษฎร์ธานี,130024017204,ตู้แช่ Curved Glass Freezer 1050x695x920 mm.
1467,มอ.สุราษฎร์ธานี,130024017992,ตู้แช่ Counter Chiller SCR3-1207AI
1467,มอ.สุราษฎร์ธานี,130024023534,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1467,มอ.สุราษฎร์ธานี,130024023535,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1467,มอ.สุราษฎร์ธานี,130024023536,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1467,มอ.สุราษฎร์ธานี,130024023537,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1467,มอ.สุราษฎร์ธานี,130024023538,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1467,มอ.สุราษฎร์ธานี,130024023539,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1467,มอ.สุราษฎร์ธานี,130024023540,ห้อง Cold Room ขนาด 6.7*2.0*2.2 ม.
1467,มอ.สุราษฎร์ธานี,130024023541,Door & Frame GLASS SIZE:760WX1800H
1467,มอ.สุราษฎร์ธานี,130024023542,Door & Frame GLASS SIZE:760WX1800H
1467,มอ.สุราษฎร์ธานี,130024023543,Door & Frame GLASS SIZE:760WX1800H
1467,มอ.สุราษฎร์ธานี,130024023544,Door & Frame GLASS SIZE:760WX1800H
1467,มอ.สุราษฎร์ธานี,130024023545,Door & Frame GLASS SIZE:760WX1800H
1467,มอ.สุราษฎร์ธานี,130024023546,Door & Frame GLASS SIZE:760WX1800H
1467,มอ.สุราษฎร์ธานี,130024023547,Door & Frame GLASS SIZE:760WX1800H
1467,มอ.สุราษฎร์ธานี,130024023548,Door & Frame GLASS SIZE:760WX1800H
1467,มอ.สุราษฎร์ธานี,130024023549,เครื่องทำความเย็น PATTON Unit Cooler AM23-EC2
1467,มอ.สุราษฎร์ธานี,130024023550,เครื่องทำความเย็น PATTON Unit Cooler AM23-EC2
1467,มอ.สุราษฎร์ธานี,130024023551,Compressor-Cold Room
1467,มอ.สุราษฎร์ธานี,130024023551,Condensing Unit 3.0 HP PATTON Slimline MT Scroll
1467,มอ.สุราษฎร์ธานี,130024023552,CONTROL BOX CAREL MPXzero
1467,มอ.สุราษฎร์ธานี,130024023553,ตู้แช่ OPEN SHOWCASE SMO-1900
1467,มอ.สุราษฎร์ธานี,130024023554,ตู้แช่ OPEN SHOWCASE SMO-1900
1467,มอ.สุราษฎร์ธานี,130024023555,CONDENSING UNIT R-404A SCROLL 4HP
1467,มอ.สุราษฎร์ธานี,130024023555,Compressor-ตู้แช่หน้าเปิด
1467,มอ.สุราษฎร์ธานี,130024024007,ชั้นวางสินค้าห้อง Cold Room สาขามอ.สุราษฎร์ธานี
1468,กำพวน,130024012257,ตู้แช่ Upright Freezer 6 Step SNR-0505
1468,กำพวน,130024012258,ตู้แช่ Upright Freezer 6 Step SNR-0505
1468,กำพวน,130024012259,ตู้แช่ Upright Freezer 6 Step SNR-0505
1468,กำพวน,130024012260,ตู้แช่ Upright Freezer 6 Step SNR-0505
1468,กำพวน,130024012261,ตู้แช่ Upright Freezer 6 Step SNR-0505
1468,กำพวน,130024017205,ตู้แช่ Curved Glass Freezer 1050x695x920 mm.
1468,กำพวน,130024018000,ตู้แช่ Counter Chiller SCR3-1207AI
1468,กำพวน,130024018040,ตู้แช่ฝาทึบ Chest Freezer SCF-0275
1468,กำพวน,130024018041,ตู้แช่ฝาทึบ Chest Freezer SCF-0275
1468,กำพวน,130024020330,ตู้ไอศกรีม Liebherr EFI 4453
1468,กำพวน,130024023622,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1468,กำพวน,130024023623,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1468,กำพวน,130024023624,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1468,กำพวน,130024023625,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1468,กำพวน,130024023626,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1468,กำพวน,130024023627,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1468,กำพวน,130024023628,ตู้แช่ REACHIN 3DOOR CHLLER SMC-2003
1468,กำพวน,130024023629,ตู้แช่ REACHIN 3DOOR CHLLER SMC-2003
1468,กำพวน,130024023630,ตู้แช่ REACHIN 2DOOR CHLLIER SMC-1502
1468,กำพวน,130024023631,CONDENSING UNIT R-404A (SCROLL 2.5 HP)
1468,กำพวน,130024023631,Compressor-ตู้แช่หน้าปิด
1468,กำพวน,130024023632,ตู้แช่ OPEN SHOWCASE SMO-1900
1468,กำพวน,130024023633,ตู้แช่ OPEN SHOWCASE SMO-1900
1468,กำพวน,130024023634,CONDENSING UNIT R-404A SCROLL 4HP
1468,กำพวน,130024023634,Compressor-ตู้แช่หน้าเปิด
1469,พระพุทธบาท,130024014436,ตู้แช่น้ำแข็ง Sliding glass door SNG-0225
1469,พระพุทธบาท,130024014518,ตู้แช่ Upright Freezer 6 Step SNR-0505
1469,พระพุทธบาท,130024014519,ตู้แช่ Upright Freezer 6 Step SNR-0505
1469,พระพุทธบาท,130024014520,ตู้แช่ Upright Freezer 6 Step SNR-0505
1469,พระพุทธบาท,130024014521,ตู้แช่ Upright Freezer 6 Step SNR-0505
1469,พระพุทธบาท,130024014522,ตู้แช่ Upright Freezer 6 Step SNR-0505
1469,พระพุทธบาท,130024018065,ตู้แช่ฝาทึบ Chest Freezer SCF-0275
1469,พระพุทธบาท,130024018066,ตู้แช่ฝาทึบ Chest Freezer SCF-0275
1469,พระพุทธบาท,130024018653,ตู้แช่ Counter Chiller SCR3-1207AI
1469,พระพุทธบาท,130024020333,ตู้ไอศกรีม Liebherr EFI 4453
1469,พระพุทธบาท,130024025397,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1469,พระพุทธบาท,130024025398,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1469,พระพุทธบาท,130024025399,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1469,พระพุทธบาท,130024025400,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1469,พระพุทธบาท,130024025401,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1469,พระพุทธบาท,130024025402,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1469,พระพุทธบาท,130024025403,ห้อง Cold Room ขนาด 6.7*2.0*2.2 ม.
1469,พระพุทธบาท,130024025404,Door & Frame GLASS SIZE:760WX1800H
1469,พระพุทธบาท,130024025405,Door & Frame GLASS SIZE:760WX1800H
1469,พระพุทธบาท,130024025406,Door & Frame GLASS SIZE:760WX1800H
1469,พระพุทธบาท,130024025407,Door & Frame GLASS SIZE:760WX1800H
1469,พระพุทธบาท,130024025408,Door & Frame GLASS SIZE:760WX1800H
1469,พระพุทธบาท,130024025409,Door & Frame GLASS SIZE:760WX1800H
1469,พระพุทธบาท,130024025410,Door & Frame GLASS SIZE:760WX1800H
1469,พระพุทธบาท,130024025411,Door & Frame GLASS SIZE:760WX1800H
1469,พระพุทธบาท,130024025412,เครื่องทำความเย็น PATTON Unit Cooler AM23-EC2
1469,พระพุทธบาท,130024025413,เครื่องทำความเย็น PATTON Unit Cooler AM23-EC2
1469,พระพุทธบาท,130024025414,Compressor-Cold Room
1469,พระพุทธบาท,130024025414,Condensing Unit 3.0 HP PATTON Slimline MT Scroll
1469,พระพุทธบาท,130024025415,CONTROL BOX CAREL MPXzero
1469,พระพุทธบาท,130024025416,ตู้แช่ OPEN SHOWCASE SMO-1900
1469,พระพุทธบาท,130024025417,ตู้แช่ OPEN SHOWCASE SMO-1900
1469,พระพุทธบาท,130024025418,CONDENSING UNIT R-404A SCROLL 4HP
1469,พระพุทธบาท,130024025418,Compressor-ตู้แช่หน้าเปิด
1469,พระพุทธบาท,130024026855,ชั้นวางสินค้าห้อง Cold Room สาขาพระพุทธบาท
1470,ชุมชนเกษมราษฎร์ สระบุรี,130024014580,ตู้แช่ Upright Freezer 6 Step SNR-0505
1470,ชุมชนเกษมราษฎร์ สระบุรี,130024014581,ตู้แช่ Upright Freezer 6 Step SNR-0505
1470,ชุมชนเกษมราษฎร์ สระบุรี,130024014582,ตู้แช่ Upright Freezer 6 Step SNR-0505
1470,ชุมชนเกษมราษฎร์ สระบุรี,130024018010,ตู้แช่น้ำแข็ง Sliding glass door SNG-0225
1470,ชุมชนเกษมราษฎร์ สระบุรี,130024018091,ตู้แช่ฝาทึบ Chest Freezer SNH-0265/SCF-0275
1470,ชุมชนเกษมราษฎร์ สระบุรี,130024018092,ตู้แช่ฝาทึบ Chest Freezer SNH-0265/SCF-0275
1470,ชุมชนเกษมราษฎร์ สระบุรี,130024018113,ตู้แช่ Upright Freezer 6 Step SNR-0505
1470,ชุมชนเกษมราษฎร์ สระบุรี,130024018114,ตู้แช่ Upright Freezer 6 Step SNR-0505
1470,ชุมชนเกษมราษฎร์ สระบุรี,130024018666,ตู้แช่ Counter Chiller SCR3-1207AI
1470,ชุมชนเกษมราษฎร์ สระบุรี,130024024973,ตู้ไอศกรีม Liebherr EFI 4453
1470,ชุมชนเกษมราษฎร์ สระบุรี,130024027287,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1470,ชุมชนเกษมราษฎร์ สระบุรี,130024027288,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1470,ชุมชนเกษมราษฎร์ สระบุรี,130024027289,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1470,ชุมชนเกษมราษฎร์ สระบุรี,130024027290,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1470,ชุมชนเกษมราษฎร์ สระบุรี,130024027291,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1470,ชุมชนเกษมราษฎร์ สระบุรี,130024027292,"เครื่องปรับอากาศ Carrier Ceiling type 40,200 BTU"
1470,ชุมชนเกษมราษฎร์ สระบุรี,130024027293,ห้อง Cold Room ขนาด 6.7*2.0*2.2 ม.
1470,ชุมชนเกษมราษฎร์ สระบุรี,130024027294,Door & Frame set - Cold Room
1470,ชุมชนเกษมราษฎร์ สระบุรี,130024027295,Door & Frame set - Cold Room
1470,ชุมชนเกษมราษฎร์ สระบุรี,130024027296,Door & Frame set - Cold Room
1470,ชุมชนเกษมราษฎร์ สระบุรี,130024027297,Door & Frame set - Cold Room
1470,ชุมชนเกษมราษฎร์ สระบุรี,130024027298,Door & Frame set - Cold Room
1470,ชุมชนเกษมราษฎร์ สระบุรี,130024027299,Door & Frame set - Cold Room
1470,ชุมชนเกษมราษฎร์ สระบุรี,130024027300,Door & Frame set - Cold Room
1470,ชุมชนเกษมราษฎร์ สระบุรี,130024027301,Door & Frame set - Cold Room
1470,ชุมชนเกษมราษฎร์ สระบุรี,130024027302,เครื่องทำความเย็น Unit Cooler R404a
1470,ชุมชนเกษมราษฎร์ สระบุรี,130024027303,เครื่องทำความเย็น Unit Cooler R404a
1470,ชุมชนเกษมราษฎร์ สระบุรี,130024027304,CONDENSING Unit R404a
1470,ชุมชนเกษมราษฎร์ สระบุรี,130024027304,Compressor-Cold Room
1470,ชุมชนเกษมราษฎร์ สระบุรี,130024027305,"Controller ""Dixel""XLR-170"
1470,ชุมชนเกษมราษฎร์ สระบุรี,130024027306,ตู้แช่ OPEN SHOWCASE SMO-1900
1470,ชุมชนเกษมราษฎร์ สระบุรี,130024027307,ตู้แช่ OPEN SHOWCASE SMO-1900
1470,ชุมชนเกษมราษฎร์ สระบุรี,130024027308,CONDENSING UNIT R-404A SCROLL 4HP
1470,ชุมชนเกษมราษฎร์ สระบุรี,130024027308,Compressor-ตู้แช่หน้าเปิด
1470,ชุมชนเกษมราษฎร์ สระบุรี,130024027858,ชั้นวางสินค้าห้อง Cold Room สาขาชุมชนเกษมราษฎร์ สร
1471,หมู่บ้านชลลดา ศรีวารีน้อย,130024018754,ตู้แช่ Counter Chiller SCR3-1207AI
1471,หมู่บ้านชลลดา ศรีวารีน้อย,130024025916,ตู้แช่ Upright Freezer 6 Step SNR-0505
1471,หมู่บ้านชลลดา ศรีวารีน้อย,130024025917,ตู้แช่ Upright Freezer 6 Step SNR-0505
1471,หมู่บ้านชลลดา ศรีวารีน้อย,130024025918,ตู้แช่ Upright Freezer 6 Step SNR-0505
1471,หมู่บ้านชลลดา ศรีวารีน้อย,130024025919,ตู้แช่ Upright Freezer 6 Step SNR-0505
1471,หมู่บ้านชลลดา ศรีวารีน้อย,130024025920,ตู้แช่ Upright Freezer 6 Step SNR-0505
1471,หมู่บ้านชลลดา ศรีวารีน้อย,130024029423,ตู้แช่น้ำแข็ง Sliding glass door SNG-0225
1471,หมู่บ้านชลลดา ศรีวารีน้อย,130024032840,ตู้ไอศกรีม Liebherr EFI 4453
1471,หมู่บ้านชลลดา ศรีวารีน้อย,130024033958,ชั้นวางสินค้าห้อง Cold Room สาขาหมู่บ้านชลลดา ศรีว
