asset_no,warranty_start,warranty_expire,warranty_months
130022003738,2022-04-06,2034-04-06,144
130022003739,2022-04-06,2034-04-06,144
130022003740,2022-04-06,2034-04-06,144
130022003741,2022-04-06,2034-04-06,144
130022003742,2022-04-06,2034-04-06,144
130022003743,2022-04-06,2034-04-06,144
130022003744,2022-04-06,2034-04-06,144
130022003745,2022-04-06,2034-04-06,144
130022003746,2022-04-28,2034-04-28,144
130022003747,2022-04-28,2034-04-28,144
130022003748,2022-04-28,2034-04-28,144
130022003749,2022-04-28,2034-04-28,144
130022003750,2022-04-28,2034-04-28,144
130022003751,2022-04-28,2034-04-28,144
130022004438,2022-04-01,2023-04-01,12
130022004439,2022-04-01,2023-04-01,12
130022004440,2022-04-01,2023-04-01,12
130022004441,2022-04-01,2023-04-01,12
130022004442,2022-04-01,2023-04-01,12
130022004443,2022-04-01,2023-04-01,12
130022004444,2022-04-01,2023-04-01,12
130022004468,2022-05-03,2023-05-03,12
130022004469,2022-05-03,2023-05-03,12
130022004470,2022-05-03,2023-05-03,12
130022004471,2022-04-20,2023-04-20,12
130022004472,2022-04-20,2023-04-20,12
130022004473,2022-04-20,2023-04-20,12
130022004474,2022-04-20,2023-04-20,12
130022004475,2022-04-20,2023-04-20,12
130022004477,2022-04-20,2023-04-20,12
130022004478,2022-04-04,2023-04-04,12
130022004479,2022-04-04,2023-04-04,12
130022004480,2022-04-04,2023-04-04,12
130022004481,2022-04-04,2023-04-04,12
130022004482,2022-04-04,2023-04-04,12
130022004483,2022-04-04,2023-04-04,12
130022004484,2022-04-04,2023-04-04,12
130022004485,2022-04-23,2023-04-23,12
130022004486,2022-04-23,2023-04-23,12
130022004487,2022-04-23,2023-04-23,12
130022004488,2022-04-23,2023-04-23,12
130022004489,2022-04-23,2023-04-23,12
130022004490,2022-04-23,2023-04-23,12
130022004491,2022-04-23,2023-04-23,12
130022004492,2022-04-28,2023-04-28,12
130022004493,2022-04-28,2023-04-28,12
130022004494,2022-04-28,2023-04-28,12
130022004495,2022-04-28,2023-04-28,12
130022004496,2022-04-28,2023-04-28,12
130022004498,2022-04-28,2023-04-28,12
130022004499,2022-05-10,2023-05-10,12
130022004500,2022-05-10,2023-05-10,12
130022004501,2022-05-10,2023-05-10,12
130022004502,2022-05-10,2023-05-10,12
130022004503,2022-05-10,2023-05-10,12
130022004504,2022-05-10,2023-05-10,12
130022004505,2022-05-10,2023-05-10,12
130022004506,2022-04-22,2023-04-22,12
130022004507,2022-04-22,2023-04-22,12
130022004508,2022-04-22,2023-04-22,12
130022004509,2022-04-22,2023-04-22,12
130022004510,2022-04-22,2023-04-22,12
130022004511,2022-04-22,2023-04-22,12
130022004512,2022-04-22,2023-04-22,12
130022004518,2022-04-24,2034-04-24,144
130022004519,2022-04-24,2034-04-24,144
130022004520,2022-04-24,2034-04-24,144
130022004521,2022-04-24,2034-04-24,144
130022004522,2022-04-24,2034-04-24,144
130022004523,2022-04-24,2034-04-24,144
130022004524,2022-04-24,2034-04-24,144
130022004525,2022-04-18,2034-04-18,144
130022004526,2022-04-18,2034-04-18,144
130022004527,2022-04-18,2034-04-18,144
130022004528,2022-04-18,2034-04-18,144
130022004529,2022-04-18,2034-04-18,144
130022004530,2022-04-18,2034-04-18,144
130022004531,2022-04-18,2034-04-18,144
130022004532,2022-04-18,2034-04-18,144
130022004533,2022-04-28,2027-04-28,61
130022004534,2022-04-28,2027-04-28,61
130022004535,2022-04-28,2027-04-28,61
130022004536,2022-04-28,2027-04-28,61
130022004537,2022-04-28,2027-04-28,61
130022004538,2022-04-28,2027-04-28,61
130022004539,2022-04-28,2027-04-28,61
130022004540,2022-04-28,2027-04-28,61
130022004541,2022-05-10,2034-05-10,144
130022004542,2022-05-10,2034-05-10,144
130022004543,2022-05-10,2034-05-10,144
130022004544,2022-05-10,2034-05-10,144
130022004545,2022-05-10,2034-05-10,144
130022004546,2022-05-10,2034-05-10,144
130022004547,2022-06-08,2034-06-08,144
130022004548,2022-05-10,2034-05-10,144
130022004571,2022-04-11,2023-04-11,12
130022004572,2022-04-11,2023-04-11,12
130022004645,2022-04-23,2023-04-23,12
130022004646,2022-05-21,2023-05-21,12
130022004647,2022-05-31,2023-05-31,12
130022004648,2022-05-21,2023-05-21,12
130022004649,2022-05-14,2023-05-14,12
130022004650,2022-05-19,2023-05-19,12
130022004651,2022-05-28,2023-05-28,12
130022004652,2022-06-03,2023-06-03,12
130022004653,2022-06-03,2023-06-03,12
130022004654,2022-05-18,2023-05-18,12
130022004657,2022-07-23,2034-07-23,144
130022004660,2022-09-01,2034-09-01,144
130022004895,2022-04-01,2023-04-01,12
130022004896,2022-04-01,2023-04-01,12
130022004897,2022-04-01,2023-04-01,12
130022004945,2022-04-28,2027-04-28,61
130022004955,2022-05-16,2023-05-16,12
130022004956,2022-05-16,2023-05-16,12
130022004957,2022-05-16,2023-05-16,12
130022004958,2022-05-16,2023-05-16,12
130022004959,2022-05-16,2023-05-16,12
130022004960,2022-05-16,2023-05-16,12
130022004961,2022-05-16,2023-05-16,12
130022004966,2022-05-15,2023-05-15,12
130022004967,2022-05-15,2023-05-15,12
130022004968,2022-05-15,2023-05-15,12
130022004969,2022-05-15,2023-05-15,12
130022004970,2022-05-15,2023-05-15,12
130022004971,2022-05-15,2023-05-15,12
130022004972,2022-05-15,2023-05-15,12
130022004973,2022-04-28,2023-04-28,12
130022004974,2022-04-28,2023-04-28,12
130022004975,2022-04-28,2023-04-28,12
130022004976,2022-04-28,2023-04-28,12
130022004977,2022-04-28,2023-04-28,12
130022004978,2022-04-28,2023-04-28,12
130022004979,2022-04-28,2023-04-28,12
130022004980,2022-05-11,2023-05-11,12
130022004981,2022-05-11,2023-05-11,12
130022004982,2022-05-11,2023-05-11,12
130022004983,2022-05-11,2023-05-11,12
130022004984,2022-05-11,2023-05-11,12
130022004985,2022-05-11,2023-05-11,12
130022004986,2022-05-11,2023-05-11,12
130022004987,2022-05-01,2023-05-01,12
130022004988,2022-05-01,2023-05-01,12
130022004989,2022-05-01,2023-05-01,12
130022004990,2022-05-01,2023-05-01,12
130022004991,2022-05-01,2023-05-01,12
130022004992,2022-05-01,2023-05-01,12
130022004993,2022-05-01,2023-05-01,12
130022004994,2022-05-14,2023-05-14,12
130022004995,2022-05-14,2023-05-14,12
130022004996,2022-05-14,2023-05-14,12
130022004997,2022-05-14,2023-05-14,12
130022004998,2022-05-14,2023-05-14,12
130022004999,2022-05-14,2023-05-14,12
130022005000,2022-05-14,2023-05-14,12
130022005001,2022-05-10,2023-05-10,12
130022005002,2022-05-10,2023-05-10,12
130022005003,2022-05-10,2023-05-10,12
130022005004,2022-05-10,2023-05-10,12
130022005005,2022-05-10,2023-05-10,12
130022005006,2022-05-10,2023-05-10,12
130022005007,2022-05-10,2023-05-10,12
130022005028,2022-05-10,2034-05-10,144
130022005029,2022-05-10,2034-05-10,144
130022005030,2022-05-10,2034-05-10,144
130022005031,2022-05-10,2034-05-10,144
130022005032,2022-05-10,2034-05-10,144
130022005033,2022-05-10,2034-05-10,144
130022005035,2022-05-06,2023-05-06,12
130022005052,2022-05-05,2027-05-05,61
130022005053,2022-05-05,2027-05-05,61
130022005054,2022-05-05,2027-05-05,61
130022005055,2022-05-05,2027-05-05,61
130022005056,2022-05-05,2027-05-05,61
130022005059,2022-04-03,2034-04-03,144
130022005060,2022-04-03,2034-04-03,144
130022005061,2022-04-03,2034-04-03,144
130022005062,2022-04-03,2034-04-03,144
130022005063,2022-04-03,2034-04-03,144
130022005064,2022-04-03,2034-04-03,144
130022005066,2022-05-18,2034-05-18,144
130022005067,2022-05-18,2034-05-18,144
130022005068,2022-05-18,2034-05-18,144
130022005069,2022-05-18,2034-05-18,144
130022005070,2022-05-18,2034-05-18,144
130022005071,2022-05-18,2034-05-18,144
130022005073,2022-05-04,2027-05-04,61
130022005074,2022-05-04,2027-05-04,61
130022005075,2022-05-04,2034-05-04,144
130022005076,2022-05-04,2034-05-04,144
130022005077,2022-05-04,2034-05-04,144
130022005078,2022-05-04,2034-05-04,144
130022005079,2022-05-04,2034-05-04,144
130022005080,2022-05-04,2034-05-04,144
130022005081,2022-05-04,2034-05-04,144
130022005082,2022-05-04,2027-05-04,61
130022005083,2022-05-04,2027-05-04,61
130022005084,2022-05-04,2027-05-04,61
130022005085,2022-05-04,2027-05-04,61
130022005086,2022-05-04,2027-05-04,61
130022005093,2022-05-01,2023-05-01,12
130022005094,2022-05-03,2023-05-03,12
130022005095,2022-05-01,2023-05-01,12
130022005096,2022-05-01,2023-05-01,12
130022005097,2022-05-01,2023-05-01,12
130022005098,2022-05-13,2023-05-13,12
130022005099,2022-05-03,2023-05-03,12
130022005100,2022-05-03,2023-05-03,12
130022005101,2022-05-01,2023-05-01,12
130022005102,2022-05-01,2023-05-01,12
130022005103,2022-04-20,2023-04-20,12
130022005104,2022-04-20,2023-04-20,12
130022005105,2022-05-07,2023-05-07,12
130022005106,2022-05-07,2023-05-07,12
130022005107,2022-05-03,2023-05-03,12
130022005108,2022-05-03,2023-05-03,12
130022005109,2022-05-03,2023-05-03,12
130022005110,2022-05-03,2023-05-03,12
130022005111,2022-05-10,2023-05-10,12
130022005112,2022-05-13,2023-05-13,12
130022005113,2022-05-13,2023-05-13,12
130022005114,2022-05-09,2023-05-09,12
130022005115,2022-05-17,2023-05-17,12
130022005116,2022-05-12,2023-05-12,12
130022005117,2022-05-12,2023-05-12,12
130022005118,2022-05-12,2023-05-12,12
130022005119,2022-05-13,2023-05-13,12
130022005120,2022-05-12,2023-05-12,12
130022005121,2022-05-12,2023-05-12,12
130022005122,2022-05-13,2023-05-13,12
130022005123,2022-05-13,2023-05-13,12
130022005124,2022-06-01,2023-06-01,12
130022005125,2022-06-01,2023-06-01,12
130022005126,2022-05-14,2023-05-14,12
130022005127,2022-05-14,2023-05-14,12
130022005128,2022-05-07,2023-05-07,12
130022005129,2022-06-01,2023-06-01,12
130022005130,2022-06-01,2023-06-01,12
130022005131,2022-06-01,2023-06-01,12
130022005132,2022-06-06,2023-06-06,12
130022005133,2022-06-09,2023-06-09,12
130022005134,2022-06-09,2023-06-09,12
130022005135,2022-06-07,2023-06-07,12
130022005136,2022-06-14,2023-06-14,12
130022005137,2022-06-12,2023-06-12,12
130022005138,2022-06-10,2023-06-10,12
130022005139,2022-05-03,2023-05-03,12
130022005140,2022-05-01,2023-05-01,12
130022005141,2022-05-13,2023-05-13,12
130022005142,2022-04-20,2023-04-20,12
130022005143,2022-05-10,2023-05-10,12
130022005144,2022-05-13,2023-05-13,12
130022005145,2022-05-13,2023-05-13,12
130022005146,2022-05-09,2023-05-09,12
130022005147,2022-05-17,2023-05-17,12
130022005148,2022-05-12,2023-05-12,12
130022005149,2022-05-12,2023-05-12,12
130022005150,2022-05-12,2023-05-12,12
130022005151,2022-05-13,2023-05-13,12
130022005152,2022-05-13,2023-05-13,12
130022005153,2022-06-01,2023-06-01,12
130022005154,2022-06-01,2023-06-01,12
130022005155,2022-06-01,2023-06-01,12
130022005156,2022-06-06,2023-06-06,12
130022005157,2022-06-07,2023-06-07,12
130022005158,2022-06-14,2023-06-14,12
130022005159,2022-06-13,2023-06-13,12
130022005160,2022-06-14,2023-06-14,12
130022005161,2022-06-15,2023-06-15,12
130022005162,2022-06-08,2023-06-08,12
130022005163,2022-06-10,2023-06-10,12
130022005164,2022-06-24,2023-06-24,12
130022005165,2022-07-01,2023-07-01,12
130022005166,2022-07-01,2023-07-01,12
130022005167,2022-07-01,2023-07-01,12
130022005168,2022-07-01,2023-07-01,12
130022005169,2022-07-11,2023-07-11,12
130022005170,2022-07-09,2023-07-09,12
130022005171,2022-07-02,2023-07-02,12
130022005172,2022-07-01,2023-07-01,12
130022005173,2022-07-04,2023-07-04,12
130022005174,2022-07-06,2023-07-06,12
130022005175,2022-07-12,2023-07-12,12
130022005176,2022-07-20,2023-07-20,12
130022005177,2022-07-11,2023-07-11,12
130022005178,2022-07-12,2023-07-12,12
130022005179,2022-07-18,2023-07-18,12
130022005180,2022-08-01,2023-08-01,12
130022005181,2022-07-11,2023-07-11,12
130022005182,2022-07-18,2023-07-18,12
130022005183,2022-07-15,2023-07-15,12
130022005184,2022-08-16,2023-08-16,12
130022005185,2022-08-16,2023-08-16,12
130022005186,2022-08-17,2023-08-17,12
130022005187,2022-08-17,2023-08-17,12
130022005188,2022-09-06,2023-09-06,12
130022005189,2022-09-09,2023-09-09,12
130022005190,2022-09-09,2023-09-09,12
130022005191,2022-09-12,2023-09-12,12
130022005192,2022-10-01,2023-10-01,12
130022005193,2022-09-15,2023-09-15,12
130022005194,2022-09-09,2023-09-09,12
130022005195,2022-04-04,2023-04-04,12
130022005196,2022-04-20,2023-04-20,12
130022005197,2022-04-11,2023-04-11,12
130022005198,2022-04-20,2023-04-20,12
130022005199,2022-04-20,2023-04-20,12
130022005200,2022-04-18,2023-04-18,12
130022005201,2022-04-20,2023-04-20,12
130022005202,2022-04-21,2023-04-21,12
130022005203,2022-04-25,2023-04-25,12
130022005204,2022-05-01,2023-05-01,12
130022005205,2022-05-03,2023-05-03,12
130022005206,2022-05-01,2023-05-01,12
130022005207,2022-05-01,2023-05-01,12
130022005208,2022-05-01,2023-05-01,12
130022005209,2022-05-13,2023-05-13,12
130022005210,2022-05-03,2023-05-03,12
130022005211,2022-05-03,2023-05-03,12
130022005212,2022-05-01,2023-05-01,12
130022005213,2022-04-20,2023-04-20,12
130022005214,2022-05-01,2023-05-01,12
130022005215,2022-05-07,2023-05-07,12
130022005216,2022-05-07,2023-05-07,12
130022005217,2022-05-03,2023-05-03,12
130022005218,2022-05-03,2023-05-03,12
130022005219,2022-05-03,2023-05-03,12
130022005220,2022-05-10,2023-05-10,12
130022005221,2022-05-13,2023-05-13,12
130022005222,2022-05-13,2023-05-13,12
130022005223,2022-05-09,2023-05-09,12
130022005224,2022-05-17,2023-05-17,12
130022005225,2022-05-12,2023-05-12,12
130022005226,2022-05-12,2023-05-12,12
130022005227,2022-05-12,2023-05-12,12
130022005228,2022-05-13,2023-05-13,12
130022005229,2022-05-12,2023-05-12,12
130022005230,2022-05-13,2023-05-13,12
130022005231,2022-06-01,2023-06-01,12
130022005232,2022-06-01,2023-06-01,12
130022005233,2022-05-14,2023-05-14,12
130022005234,2022-05-14,2023-05-14,12
130022005235,2022-08-01,2023-08-01,12
130022005237,2022-08-01,2023-08-01,12
130022005238,2022-06-01,2023-06-01,12
130022005239,2022-06-01,2023-06-01,12
130022005240,2022-06-01,2023-06-01,12
130022005241,2022-06-06,2023-06-06,12
130022005242,2022-06-09,2023-06-09,12
130022005243,2022-06-09,2023-06-09,12
130022005244,2022-06-07,2023-06-07,12
130022005245,2022-06-14,2023-06-14,12
130022005246,2022-06-12,2023-06-12,12
130022005247,2022-06-10,2023-06-10,12
130022005248,2022-06-10,2023-06-10,12
130022005249,2022-06-15,2023-06-15,12
130022005250,2022-06-15,2023-06-15,12
130022005251,2022-06-02,2023-06-02,12
130022005252,2022-06-13,2023-06-13,12
130022005253,2022-06-14,2023-06-14,12
130022005254,2022-06-15,2023-06-15,12
130022005255,2022-06-08,2023-06-08,12
130022005357,2022-04-22,2034-04-22,144
130022005358,2022-04-22,2034-04-22,144
130022005359,2022-04-22,2034-04-22,144
130022005360,2022-04-22,2034-04-22,144
130022005361,2022-04-22,2034-04-22,144
130022005362,2022-04-22,2034-04-22,144
130022005363,2022-05-02,2034-05-02,144
130022005364,2022-05-02,2034-05-02,144
130022005365,2022-05-02,2034-05-02,144
130022005366,2022-05-02,2034-05-02,144
130022005367,2022-05-02,2034-05-02,144
130022005368,2022-05-02,2034-05-02,144
130022005369,2022-04-28,2034-04-28,144
130022005370,2022-04-28,2034-04-28,144
130022005371,2022-04-28,2034-04-28,144
130022005372,2022-04-28,2034-04-28,144
130022005373,2022-04-28,2034-04-28,144
130022005374,2022-04-28,2034-04-28,144
130022005375,2022-04-28,2034-04-28,144
130022005376,2022-04-22,2034-04-22,144
130022005377,2022-04-22,2034-04-22,144
130022005378,2022-04-22,2034-04-22,144
130022005379,2022-04-22,2034-04-22,144
130022005380,2022-04-22,2034-04-22,144
130022005381,2022-04-22,2034-04-22,144
130022005382,2022-04-22,2034-04-22,144
130022005383,2022-04-22,2034-04-22,144
130022005384,2022-04-06,2034-04-06,144
130022005385,2022-04-18,2034-04-18,144
130022005386,2022-04-19,2034-04-19,144
130022005392,2022-05-17,2034-05-17,144
130022005393,2022-05-17,2034-05-17,144
130022005394,2022-05-17,2034-05-17,144
130022005395,2022-05-17,2034-05-17,144
130022005396,2022-05-17,2034-05-17,144
130022005397,2022-05-17,2034-05-17,144
130022005398,2022-05-17,2027-05-17,61
130022005399,2022-05-17,2027-05-17,61
130022005400,2022-05-17,2027-05-17,61
130022005401,2022-05-17,2027-05-17,61
130022005402,2022-05-17,2027-05-17,61
130022005403,2022-05-17,2027-05-17,61
130022005404,2022-05-17,2027-05-17,61
130022005405,2022-05-17,2027-05-17,61
130022005406,2022-05-17,2027-05-17,61
130022005407,2022-06-09,2027-06-09,61
130022005408,2022-06-09,2027-06-09,61
130022005409,2022-06-09,2027-06-09,61
130022005410,2022-06-09,2027-06-09,61
130022005412,2022-05-21,2034-05-21,144
130022005417,2022-05-15,2034-05-15,144
130022005418,2022-05-10,2034-05-10,144
130022005487,2022-04-27,2034-04-27,144
130022005488,2022-04-27,2034-04-27,144
130022005499,2022-04-30,2034-04-30,144
130022005500,2022-04-30,2034-04-30,144
130022005501,2022-04-30,2034-04-30,144
130022005502,2022-04-30,2034-04-30,144
130022005503,2022-04-30,2034-04-30,144
130022005504,2022-04-30,2034-04-30,144
130022005505,2022-05-11,2034-05-11,144
130022005506,2022-05-11,2034-05-11,144
130022005507,2022-05-11,2034-05-11,144
130022005508,2022-05-11,2034-05-11,144
130022005509,2022-05-11,2034-05-11,144
130022005510,2022-05-11,2034-05-11,144
130022005511,2022-05-16,2034-05-16,144
130022005512,2022-05-16,2034-05-16,144
130022005513,2022-05-16,2034-05-16,144
130022005514,2022-05-16,2034-05-16,144
130022005515,2022-05-16,2034-05-16,144
130022005516,2022-05-16,2034-05-16,144
130022005517,2022-05-16,2034-05-16,144
130022005518,2022-05-05,2034-05-05,144
130022005519,2022-05-05,2034-05-05,144
130022005520,2022-05-05,2034-05-05,144
130022005521,2022-05-05,2034-05-05,144
130022005522,2022-05-05,2034-05-05,144
130022005523,2022-05-05,2034-05-05,144
130022005524,2022-05-15,2034-05-15,144
130022005525,2022-05-15,2034-05-15,144
130022005526,2022-05-15,2034-05-15,144
130022005527,2022-05-15,2034-05-15,144
130022005528,2022-05-15,2034-05-15,144
130022005529,2022-05-15,2034-05-15,144
130022005531,2022-05-15,2034-05-15,144
130022005534,2022-05-23,2027-05-23,61
130022005535,2022-05-11,2027-05-11,61
130022005536,2022-05-17,2027-05-17,61
130022005537,2022-05-12,2027-05-12,61
130022005538,2022-05-10,2027-05-10,61
130022005539,2022-05-23,2027-05-23,61
130022005540,2022-05-12,2027-05-12,61
130022005541,2022-05-24,2027-05-24,61
130022005542,2022-06-01,2027-06-01,61
130022005769,2022-05-12,2023-05-12,12
130022005770,2022-05-12,2023-05-12,12
130022005771,2022-05-12,2023-05-12,12
130022005772,2022-05-12,2023-05-12,12
130022005773,2022-05-12,2023-05-12,12
130022005774,2022-05-12,2023-05-12,12
130022005775,2022-05-12,2023-05-12,12
130022005776,2022-05-18,2023-05-18,12
130022005777,2022-05-28,2023-05-28,12
130022005778,2022-07-01,2023-07-01,12
130022005779,2022-06-24,2023-06-24,12
130022005780,2022-06-27,2023-06-27,12
130022005781,2022-07-23,2023-07-23,12
130022005782,2022-07-23,2023-07-23,12
130022005783,2022-09-08,2023-09-08,12
130022005784,2022-08-16,2023-08-16,12
130022005785,2022-08-20,2023-08-20,12
130022005786,2022-09-20,2023-09-20,12
130022005787,2022-10-03,2023-10-03,12
130022005788,2022-08-19,2023-08-19,12
130022005789,2022-10-08,2023-10-08,12
130022005790,2022-11-19,2023-11-19,12
130022005791,2022-05-13,2023-05-13,12
130022005792,2022-05-13,2023-05-13,12
130022005793,2022-05-13,2023-05-13,12
130022005794,2022-05-13,2023-05-13,12
130022005795,2022-05-13,2023-05-13,12
130022005796,2022-05-13,2023-05-13,12
130022005797,2022-05-13,2023-05-13,12
130022005798,2022-05-26,2023-05-26,12
130022005799,2022-05-26,2023-05-26,12
130022005800,2022-05-26,2023-05-26,12
130022005801,2022-05-26,2023-05-26,12
130022005802,2022-05-26,2023-05-26,12
130022005803,2022-05-26,2023-05-26,12
130022005804,2022-05-26,2023-05-26,12
130022005805,2022-05-24,2023-05-24,12
130022005806,2022-05-24,2023-05-24,12
130022005807,2022-05-24,2023-05-24,12
130022005808,2022-05-24,2023-05-24,12
130022005809,2022-05-24,2023-05-24,12
130022005810,2022-05-24,2023-05-24,12
130022005811,2022-05-24,2023-05-24,12
130022005812,2022-05-19,2023-05-19,12
130022005813,2022-05-19,2023-05-19,12
130022005814,2022-05-19,2023-05-19,12
130022005815,2022-05-19,2023-05-19,12
130022005816,2022-05-19,2023-05-19,12
130022005817,2022-05-19,2023-05-19,12
130022005818,2022-05-19,2023-05-19,12
130022005819,2022-05-18,2023-05-18,12
130022005820,2022-05-18,2023-05-18,12
130022005821,2022-05-18,2023-05-18,12
130022005822,2022-05-18,2023-05-18,12
130022005823,2022-05-18,2023-05-18,12
